Ask,AVolume,Bid,BVolume,Exchange,Ticker,TimeStamp,Spread
0.088616,1316.48,0.088494,1316.48,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000122
0.088617,1006.92,0.088493,1316.48,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000124
0.08865,1316.48,0.088454,1316.48,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000196
0.088694,805.04,0.088453,18191.23,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000241
0.088702,5500,0.088451,5564.38,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000251
0.088778,348.24,0.088428,1860.35,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.00035
0.088797,2000,0.08839,5701.75,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000407
0.0888,29.98,0.088388,1316.89,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000412
0.088807,2000,0.088386,1176.99,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000421
0.088833,368.24,0.088378,1336.75,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000455
0.088834,1025.18,0.088371,1458.56,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000463
0.088852,22593.76,0.088364,2000,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000488
0.088873,10000,0.088356,2833.84,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000517
0.08888,22593.76,0.088344,2000,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000536
0.08891,5632.47,0.088312,619.42,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000598
0.088937,2000,0.088306,4935.38,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000631
0.088942,204785.94,0.088288,44695.83,Gate.io,DOGE/USDT,2022-11-09T12:05:25.238Z,0.000654
0.088693,3000.0037,0.088447,3000.0015,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000246
0.088695,3000.004,0.088445,3000.0025,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.00025
0.088697,3000.0021,0.088443,3000.0029,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000254
0.088699,3000.0049,0.088441,3000.0001,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000258
0.088701,3000.0035,0.088439,5273.9673,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000262
0.088703,3000.0004,0.088437,13878.8611,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000266
0.088704,3000.0046,0.088427,51412.0688,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000277
0.088705,6435,0.088417,49956.4165,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000288
0.088708,76440.87,0.088407,14749.1616,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000301
0.088718,3000.0032,0.088397,21908.939,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000321
0.088725,3960,0.088394,3000.001,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000331
0.088728,4455,0.088388,27497.0628,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.00034
0.088733,33214.995,0.088387,82358.6221,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000346
0.088743,69682.041,0.088385,20667.6389,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000358
0.088745,9603,0.088381,455754.1269,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000364
0.088747,3000.0003,0.088377,32638.372,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.00037
0.088753,12560.328,0.088372,3000.0005,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000381
0.088759,414695.1965,0.088367,69801.4369,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000392
0.088763,17805.15,0.088361,25809.4618,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000402
0.088773,24834.9915,0.088357,6400.9725,Bitget,DOGE/USDT,2022-11-09T12:05:36.914Z,0.000416
0.089194,1571,0.089066,1528,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000128
0.089196,1383,0.089064,938,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000132
0.089198,670,0.089062,995,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000136
0.089199,1386,0.089057,1208,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000142
0.089207,1454,0.089055,465,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000152
0.089215,1099,0.089053,586,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000162
0.089217,1484,0.089051,1282,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000166
0.089219,878,0.089041,1522,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000178
0.089223,385,0.089039,824,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000184
0.08926,101921,0.089034,1597,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000226
0.089304,67202,0.089032,1288,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000272
0.089325,77374,0.08903,1283,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000295
0.089369,106310,0.089001,41030,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000368
0.089385,123450,0.088925,116072,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.00046
0.089429,119367,0.088881,90445,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000548
0.089505,108600,0.088836,66252,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000669
0.089549,38252,0.088792,139402,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000757
0.089605,143211,0.088747,57747,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000858
0.089624,60419,0.088691,49226,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.000933
0.089682,66048,0.088646,80041,BitMart,DOGE/USDT,2022-11-09T12:05:47.953Z,0.001036
0.089296,1316.48,0.089271,40.71,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,2.50E-05
0.089297,79.43,0.089231,1316.48,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,6.60E-05
0.08932,1316.48,0.08923,1316.48,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,9.00E-05
0.089321,1316.48,0.089217,689.82,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000104
0.089322,1316.48,0.08916,8008,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000162
0.089326,1474.09,0.089142,2000,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000184
0.089392,1316.48,0.089136,17.3,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000256
0.089393,5218.98,0.089134,1851.44,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000259
0.0894,45.09,0.08913,5717.61,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.00027
0.089402,614.42,0.089117,29629.81,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000285
0.089416,30.2,0.089114,32288,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000302
0.089422,823.83,0.089084,5628.39,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000338
0.089433,498.36,0.08908,22417.5,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000353
0.08944,2000,0.089072,2811.06,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000368
0.089465,453.64,0.089045,1000,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.00042
0.089469,2781.76,0.089044,204785.94,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000425
0.089473,122.93,0.089024,13527.09,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000449
0.089476,7894.83,0.089008,22406.45,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000468
0.089484,29629.81,0.089005,2000,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000479
0.089493,12.88,0.088994,5043.14,Gate.io,DOGE/USDT,2022-11-09T12:05:57.642Z,0.000499
0.089154,3000.0026,0.088924,3000.0008,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.00023
0.089156,3000.0043,0.088922,3000.0034,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000234
0.089158,3000.0032,0.08892,3000.0001,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000238
0.08916,4514.0816,0.088918,3000.0046,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000242
0.089162,11879.1621,0.088916,3000.0001,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000246
0.089164,31260.9529,0.088914,3000.0017,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.00025
0.089174,65717.8495,0.088903,4455,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000271
0.089184,16143.7793,0.088897,9603,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000287
0.089194,20233.4785,0.088896,55449.702,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000298
0.089204,3256.9803,0.088886,61342.875,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000318
0.089214,5417.9126,0.088883,3000.0048,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000331
0.089224,8473.7853,0.088876,29921.76,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000348
0.08923,412482.1452,0.088874,3000.0044,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000356
0.089233,3000,0.088866,3095.0844,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000367
0.089234,30701.4534,0.088856,3985.74,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000378
0.089244,168446.52,0.088848,485993.8147,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000396
0.089254,6380.3967,0.088846,28806.129,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000408
0.089264,17678.146,0.088838,261939.3678,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000426
0.089274,16800.511,0.088836,3000.0002,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000438
0.089284,112641.0801,0.088829,3000.001,Bitget,DOGE/USDT,2022-11-09T12:06:09.168Z,0.000455
0.08953,354,0.08932,106938,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.00021
0.08993,140260,0.089278,1350,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000652
0.090035,126572,0.089275,37450,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.00076
0.090043,667,0.089258,386,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000785
0.090053,850,0.089256,1227,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000797
0.090057,719,0.08924,1198,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000817
0.090079,117207,0.089238,981,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000841
0.090084,633,0.089225,51148,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000859
0.090124,119761,0.089195,77042,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.000929
0.090168,89778,0.089151,122361,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001017
0.090213,134158,0.089136,49357,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001077
0.090238,54658,0.089091,116648,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001147
0.090285,103005,0.089046,43580,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001239
0.09033,68245,0.089002,133098,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001328
0.090374,111344,0.088957,148533,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001417
0.090419,55550,0.088881,90445,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001538
0.090464,43741,0.088836,66252,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001628
0.090538,69449,0.088792,139402,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001746
0.090583,37220,0.088747,57747,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.001836
0.090641,61997,0.088691,49226,BitMart,DOGE/USDT,2022-11-09T12:06:20.937Z,0.00195
0.08907,47.72,0.089053,5619.27,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,1.70E-05
0.089114,1342.62,0.089037,614.42,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,7.70E-05
0.089132,1316.48,0.089005,1474.09,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000127
0.089136,79.51,0.088977,21.2,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000159
0.089162,5500,0.088975,1000,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000187
0.0892,1096.81,0.08897,11.45,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.00023
0.089209,1851.44,0.088943,80.2,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000266
0.089232,5500,0.088938,11.51,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000294
0.089233,889.14,0.088922,1436.33,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000311
0.089256,5640.25,0.088882,1169.12,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000374
0.089322,29629.81,0.08888,1634.32,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000442
0.089358,1098.29,0.088877,2768.02,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000481
0.089435,10000,0.088858,200,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000577
0.089438,2000,0.088856,29629.81,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000582
0.089439,615.08,0.088828,49.45,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000611
0.089506,348.24,0.088823,20.48,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000683
0.089578,2000,0.088821,403746.1,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000757
0.08961,2000,0.0888,204785.94,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.00081
0.089619,111583.48,0.088782,25.81,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000837
0.089656,80.2,0.088778,348.24,Gate.io,DOGE/USDT,2022-11-09T12:06:30.815Z,0.000878
0.0892,36894.8187,0.088986,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000214
0.089201,27271.2528,0.088981,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.00022
0.089224,3000,0.088979,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000245
0.089229,3000,0.088977,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000252
0.089231,3000,0.088975,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000256
0.089233,3000,0.088973,3000,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.00026
0.089235,3000,0.088963,3483.9287,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000272
0.089237,3000,0.088953,6133.9971,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000284
0.089247,3000,0.08895,6435,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000297
0.089257,3000,0.088946,3000.0048,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000311
0.08926,3000.0048,0.088943,11063.7613,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000317
0.089267,3472.3793,0.088933,11775.5045,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000334
0.089269,3000.003,0.088923,32520.6063,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000346
0.089277,3000.0009,0.088922,1773.4385,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000355
0.089283,3000,0.088914,444810.9641,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000369
0.089287,3000.0017,0.088913,24149.0145,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000374
0.089293,3000.0002,0.08891,4482.6606,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000383
0.089296,469295.9713,0.088909,4455,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000387
0.089297,19910.341,0.088903,18993.6107,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000394
0.089307,5977.6859,0.088893,29490.6855,Bitget,DOGE/USDT,2022-11-09T12:06:42.170Z,0.000414
0.088767,375,0.088736,1102,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,3.10E-05
0.088769,1263,0.088734,453,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,3.50E-05
0.088773,480,0.088723,1602,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,5.00E-05
0.088781,635,0.088711,608,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,7.00E-05
0.088785,868,0.088709,1084,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,7.60E-05
0.088808,484,0.088702,1556,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000106
0.088894,59919,0.0887,438,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000194
0.088939,85982,0.088646,80041,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000293
0.088983,123844,0.088594,115568,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000389
0.08902,965,0.088549,93732,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000471
0.089027,87752,0.088504,50614,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000523
0.08903,1167,0.088459,132261,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000571
0.089072,86397,0.088415,90278,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000657
0.089116,143165,0.088361,152191,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000755
0.089169,117013,0.088317,129462,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000852
0.089214,76694,0.088272,59013,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.000942
0.089234,65213,0.088227,116563,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.001007
0.089235,58187,0.088148,47684,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.001087
0.089279,86670,0.088104,120420,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.001175
0.089335,121630,0.088045,136734,BitMart,DOGE/USDT,2022-11-09T12:06:54.931Z,0.00129
0.088705,79.77,0.088679,41.12,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,2.60E-05
0.088718,1474.09,0.088641,889.14,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,7.70E-05
0.088727,1316.48,0.08863,889.79,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,9.70E-05
0.088728,1316.48,0.088573,2000,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000155
0.088729,1316.48,0.088534,1851.44,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000195
0.08873,1316.48,0.088493,1642.75,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000237
0.088756,1316.48,0.088489,1397.6,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000267
0.088787,889.14,0.088488,3137.49,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000299
0.088808,1316.48,0.088487,2781.77,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000321
0.08881,1201.97,0.088483,1335.04,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000327
0.088914,1024.04,0.088476,1000,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000438
0.088943,80.2,0.088475,204785.94,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000468
0.088999,615.08,0.088471,1456.37,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000528
0.089,10000,0.088446,2830.97,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000554
0.089037,616.07,0.088413,348.24,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000624
0.089043,10000,0.088401,5069.38,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000642
0.089074,5622.11,0.088387,30.2,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000687
0.089114,5067.98,0.088374,52.5,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.00074
0.089116,112213.29,0.088341,14.81,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000775
0.089142,348.24,0.088339,5668.8,Gate.io,DOGE/USDT,2022-11-09T12:07:04.687Z,0.000803
0.088814,3000.0048,0.088576,3000.0027,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000238
0.088816,3000.0018,0.088574,3000.0036,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000242
0.088818,3000.0003,0.088572,3000.0025,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000246
0.08882,3000.0037,0.08857,3000.0016,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.00025
0.088822,3000.0015,0.088568,3000.0043,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000254
0.088824,3008.4113,0.088566,3000.0034,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000258
0.088834,3000.0012,0.088556,3657.5066,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000278
0.088844,3000.0004,0.088546,7158.0645,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000298
0.088854,3000.0032,0.088537,3000.0008,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000317
0.088864,13517.4435,0.088536,13010.1499,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000328
0.088874,3000.005,0.088533,26319.6054,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000341
0.088884,6655.7856,0.088532,3000.0047,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000352
0.088885,430473.9169,0.088531,6435,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000354
0.088894,4034.8451,0.088526,30165.0283,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000368
0.088896,3160.1889,0.088523,62023.1139,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000373
0.088897,4288.68,0.088516,36242.5961,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000381
0.088904,3621.2997,0.088506,15673.6378,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000398
0.088914,11394.9075,0.088505,471471.4328,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000409
0.088924,4302.4391,0.088496,32550.419,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000428
0.088929,3000.0022,0.088486,4885.7812,Bitget,DOGE/USDT,2022-11-09T12:07:16.671Z,0.000443
0.088339,648,0.088238,747,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000101
0.088341,753,0.088234,468,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000107
0.088346,808,0.088233,1495,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000113
0.08836,1212,0.088231,380,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000129
0.088362,1369,0.088227,1445,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000135
0.088364,615,0.088226,430,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000138
0.088369,139249,0.088222,567,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000147
0.088372,791,0.088219,770,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000153
0.088379,1064,0.088206,75166,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000173
0.088444,51093,0.088148,47684,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000296
0.088548,84482,0.088104,120420,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000444
0.088592,125393,0.088045,136734,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000547
0.088654,62382,0.087981,145572,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000673
0.088698,83106,0.087936,51970,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000762
0.088742,117408,0.087887,153248,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000855
0.088787,49782,0.087842,158165,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.000945
0.088853,48539,0.087793,80157,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.00106
0.088897,61783,0.087739,97018,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.001158
0.088941,75990,0.087737,2278,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.001204
0.088986,111635,0.087694,127075,BitMart,DOGE/USDT,2022-11-09T12:07:27.649Z,0.001292
0.088244,1316.48,0.088194,41.46,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,5.00E-05
0.088245,1316.48,0.088171,889.14,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,7.40E-05
0.088246,80.05,0.08816,72.83,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,8.60E-05
0.088269,889.14,0.088119,11.6,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.00015
0.08827,1316.48,0.088118,650.47,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000152
0.088271,1316.48,0.088097,21.41,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000174
0.088275,1474.09,0.088082,1851.44,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000193
0.088283,1316.48,0.088074,2000,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000209
0.088284,1316.48,0.08807,16.92,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000214
0.088298,1316.48,0.088059,2843.13,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000239
0.088356,1201.97,0.088058,11.63,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000298
0.08838,6907.36,0.088049,131.4,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000331
0.088381,5679.44,0.088045,9223.66,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000336
0.088416,9017.87,0.088042,35034,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000374
0.088486,615.08,0.088038,1651.54,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000448
0.088487,5658.79,0.088035,2797.87,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000452
0.08853,825.831659,0.088033,4560.05,Gate.io,DOGE/USDT,2022-11-09T12:07:37.436Z,0.000497
